id,birth_year,last_name,category,gender,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,hst_injury_count_12_16,hst_days_missed_2y,hst_comp_level,hst_age_first_at_level,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,cop_breathing,cop_self_talk,cop_visualization,cop_talk_teammate_coach,cop_other,coach_comfort_asking,coach_understands_you,target_pro_success,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,cat_progression,num_tests,time_span_years,ever_promoted_between_tests
Athlete_24,2006,Last24,Peewee Major,0,127.3,171.4,5.34,5.41,58.6,24.1,1.8,23.96,33.56,45.63,46.6,7,432,890,2,3,0,2,5,0,0,0,0,0,0,2,3,5,1,2,5,4,2,3,2,1,2,4,5,2,2,3,3,3,5,5,2,2,4,3,5,4,5,3,2,2,3,5,2,7,2,5,5,1,4,1,5,5,4,7,7,1,3,3,7,5,1,3,4,4,1,1,10,7,11,11,1,4,0,0,5,5,3,2,0,1,114,4,10,3,2,4,1,2,3,5,0,2,5,2,2,1,0,1,1,0,1,5,2,0,-10.1,-8,-3.38,-4.4,-2.6,-1.47,-0.01,-0.1,-0.002,0,0.1,0.001,5.1,8.8,1.71,4.1,16.8,1.35,0.061,3.4,0.02,1.25,5.2,0.416,1.02,3.1,0.341,0.81,1.8,0.27,-9.5,-20.3,-3.16,4.1,56.8,1.38,4.7,1.1,1.57,-105,-11.8,-35.01,2,3,3,1
Athlete_25,2009,Last25,Under 18 Boys,1,124.9,185,4.95,5.62,73.6,19.5,2.13,24.46,27.22,63.61,37.6,14,315,635,2,3,1,3,2,0,0,0,0,0,1,2,1,1,5,2,1,3,5,5,2,1,3,2,3,5,5,5,4,4,4,2,4,5,4,4,2,5,1,3,5,2,5,2,1,7,6,6,1,1,1,4,3,2,5,5,5,5,4,7,1,3,6,3,3,5,4,5,9,9,13,10,2,1,1,1,3,1,4,1,0,6,87,5,18,4,4,3,1,3,5,1,1,3,1,2,4,2,0,0,1,0,1,4,3,1,2.1,1.7,0.42,1.2,0.6,0.24,0.03,0.6,0.006,-0.27,-4.9,-0.055,2.5,3.4,0.5,2.1,11,0.43,-0.233,-11,-0.047,-1.59,-6.5,-0.317,0.38,1.4,0.077,-4.49,-7.1,-0.899,-5.2,-13.9,-1.05,2.7,19.5,0.54,151.1,47.9,30.22,113.1,17.8,22.61,1,3,5,0
Athlete_26,2006,Last26,Under 12 Girls,0,140.1,169.7,5.34,4.25,83.5,20.6,1.96,25.33,35.36,50.73,44.9,10,798,777,5,2,2,4,2,0,0,0,1,0,0,3,2,5,3,4,1,5,1,4,2,4,2,2,1,3,4,2,5,1,2,3,5,2,2,2,2,5,5,1,2,2,3,5,4,4,3,5,2,2,7,2,1,4,7,5,6,1,2,7,5,7,2,5,3,3,4,1,8,11,9,8,1,4,1,1,3,2,2,1,0,3,23,1,15,3,3,4,1,3,2,5,0,3,3,1,3,3,1,0,1,0,0,4,5,1,5.9,4.2,1.18,4.4,2.6,0.88,0.12,2.2,0.024,-0.2,-4.6,-0.039,-4.5,-5.4,-0.9,1.5,7.4,0.31,-0.02,-1,-0.004,1.46,5.8,0.292,-0.55,-1.6,-0.111,3.9,7.7,0.78,-8.6,-19.3,-1.73,0.4,4.2,0.08,-2.7,-0.3,-0.54,-41.1,-5.3,-8.23,2,4,5,0
Athlete_27,2011,Last27,Under 16 Girls,0,139.3,145.1,5.04,5.15,86.9,21.5,1.9,25.33,35.37,57.61,33.3,15,823,517,4,1,0,1,5,1,0,0,0,0,1,3,4,5,3,1,3,4,1,5,4,3,1,4,3,2,3,5,5,1,4,4,1,1,2,5,1,2,5,2,5,2,4,3,1,3,5,7,5,4,3,1,7,7,4,1,7,2,2,2,6,5,4,2,3,5,2,2,10,8,9,8,3,5,1,2,4,5,3,2,1,4,137,3,14,5,1,2,1,2,1,3,1,2,3,3,2,5,1,0,1,1,0,1,3,1,-1.9,-1.4,-0.32,1.1,0.7,0.18,0.23,4.6,0.038,-0.41,-7.9,-0.068,0.6,0.7,0.1,1.9,8.7,0.31,-0.062,-3.2,-0.01,0.29,1.1,0.048,0.13,0.4,0.021,3.14,5.4,0.523,-12.1,-36.4,-2.02,-3.1,-20.1,-0.51,-25.9,-3.1,-4.31,-9.4,-1.8,-1.56,0,3,6,0
Athlete_28,2007,Last28,Peewee Minor,0,168.6,186.1,5.44,5.96,99.6,28.8,1.67,22.3,32.92,49.68,28.2,3,555,809,2,5,1,1,2,0,1,0,0,0,0,4,5,2,4,3,1,4,2,2,3,3,5,2,5,4,4,1,5,1,3,2,3,2,3,3,2,4,2,4,1,4,3,2,5,1,6,1,6,4,7,4,3,6,3,3,4,3,4,1,2,5,5,5,5,1,1,4,4,11,12,16,3,2,0,2,3,5,5,1,0,1,37,3,13,2,3,1,0,5,5,2,0,2,2,2,2,4,1,1,1,0,1,5,2,1,5.3,3.2,1.33,0.6,0.3,0.16,-0.2,-3.7,-0.05,-0.43,-7.2,-0.108,-12,-12,-3,4.9,17,1.22,-0.493,-29.6,-0.123,1.45,6.5,0.361,-1.42,-4.3,-0.355,-0.9,-1.8,-0.225,2.7,9.5,0.67,1.7,58.8,0.43,-0.8,-0.1,-0.2,-157.2,-19.4,-39.29,3,1,4,0
Athlete_29,2007,Last29,Squirt Minor,1,140,171.3,5.33,5.52,58.8,20,1.87,25.18,35.54,75.48,23.5,14,472,746,2,4,2,5,4,0,0,0,0,0,1,5,2,1,2,2,5,1,1,3,5,2,3,5,4,5,2,1,5,1,3,1,2,4,1,4,2,5,1,1,2,1,1,3,4,7,2,3,5,6,6,4,4,4,1,2,2,4,3,5,4,1,2,3,4,4,3,4,8,11,12,12,5,5,0,2,3,5,3,1,0,6,40,1,12,1,5,4,1,2,4,5,0,1,3,1,4,3,1,1,1,1,0,1,5,1,-7,-5,-3.52,-1,-0.6,-0.5,-0.2,-3.8,-0.102,0.33,6,0.166,7.2,12.2,3.6,-1.9,-9.4,-0.94,0.111,5.9,0.055,-0.09,-0.3,-0.043,1.03,2.9,0.515,-2.99,-4,-1.493,10.5,44.7,5.26,-1.3,-9.4,-0.66,58.8,12.5,29.38,-120.9,-16.2,-60.44,4,2,2,1
Athlete_30,2008,Last30,Peewee Major,0,145.1,155.9,4.8,5.75,80.5,18.1,1.74,23.01,32.45,63.52,22.5,6,672,905,2,5,0,1,5,0,0,0,0,0,0,3,4,3,2,2,1,4,2,1,3,1,5,3,4,5,2,2,2,1,2,3,3,4,5,5,5,1,3,5,3,3,5,2,5,7,7,3,5,7,2,4,2,7,6,1,2,5,5,7,1,2,7,3,4,4,2,3,7,12,9,9,1,4,1,1,1,4,5,3,0,8,25,1,18,1,2,3,1,1,3,5,0,4,1,2,1,3,1,1,0,1,0,1,3,0,9.5,6.6,9.54,1.7,1.1,1.74,0.36,7.4,0.355,0.25,4.4,0.252,4.5,5.6,4.53,-0.1,-0.8,-0.14,0.398,22.9,0.398,1.13,4.9,1.125,0.51,1.6,0.507,0,0,0.002,5.7,25.4,5.73,4.2,74.6,4.16,-226.7,-33.7,-226.66,-122.5,-13.5,-122.52,1,4,1,1
Athlete_31,2008,Last31,Under 18 Boys,1,119.5,167.6,5.2,5.22,90.3,28.5,1.8,23.68,34.5,69.91,21.2,13,340,1034,3,5,1,4,5,0,0,0,1,0,1,1,5,5,2,2,4,3,2,4,2,4,2,5,5,5,3,1,1,3,4,2,3,4,4,4,4,5,2,5,4,2,2,1,1,4,3,7,2,5,7,3,2,4,2,4,6,3,7,7,6,7,6,4,4,3,1,3,7,9,10,10,3,4,1,0,2,4,5,1,1,10,104,2,14,3,3,4,0,4,3,5,0,1,1,2,3,1,0,0,0,0,0,1,1,0,-6.1,-5.1,-2.04,-3,-1.8,-1.01,-0.1,-2,-0.035,-0.29,-5.7,-0.098,1.7,1.9,0.56,-3.8,-13.3,-1.27,-0.073,-4.1,-0.024,-0.12,-0.5,-0.039,1.83,5.3,0.611,-1.76,-2.5,-0.586,14,66,4.66,-8.7,-68.6,-2.9,17.1,5,5.71,-99.6,-9.6,-33.21,4,1,3,0
Athlete_32,2008,Last32,Under 16 Boys,0,191.1,159.4,5.22,4.6,64.2,17.4,1.82,23.25,38.67,61.51,35.6,6,470,517,3,2,2,1,5,0,0,0,0,0,1,4,4,5,5,3,1,1,1,1,2,3,2,3,2,1,3,5,2,4,5,3,3,1,2,4,3,1,2,3,5,4,5,2,1,4,2,6,7,6,3,3,6,2,2,7,1,4,2,1,1,2,4,5,1,5,3,5,6,11,9,15,5,1,1,2,4,5,5,2,0,0,142,1,14,2,4,4,0,4,5,5,1,3,1,4,2,1,0,0,1,1,1,4,1,1,-8.1,-4.2,-8.12,-1.2,-0.7,-1.17,-0.25,-4.8,-0.252,-0.14,-3,-0.139,-8.5,-13.3,-8.51,-0.7,-4.3,-0.74,-0.121,-6.7,-0.121,-1.14,-4.9,-1.143,3.46,9,3.465,1.46,2.4,1.464,6.6,18.4,6.58,0.4,5.8,0.36,18.3,3.9,18.26,-111.5,-21.6,-111.54,4,2,1,1
Athlete_33,2008,Last33,Under 19 Girls,1,162.7,195.2,5.08,4.73,79.5,17.2,1.73,22.15,36.64,60.8,28.4,12,293,882,3,4,0,3,5,0,0,0,0,0,1,3,3,3,3,5,2,4,1,2,1,3,1,1,4,2,1,5,2,2,3,3,2,4,2,3,5,3,1,2,2,5,4,2,4,1,7,1,5,3,7,5,2,1,5,2,7,3,5,6,2,5,5,1,5,2,2,1,7,7,10,15,2,2,0,2,4,3,3,2,0,1,149,5,15,4,4,1,0,4,4,5,0,4,1,1,4,1,1,1,0,0,0,5,4,1,-2.2,-1.4,-2.24,6.4,3.3,6.36,0.08,1.6,0.082,0.46,9.8,0.464,-2.7,-3.4,-2.67,-3.1,-18.1,-3.12,0.172,9.9,0.172,0.22,1,0.221,1.31,3.6,1.309,-0.18,-0.3,-0.178,20.6,72.5,20.61,-7.8,-66.4,-7.76,-81.3,-27.7,-81.29,-54.6,-6.2,-54.59,2,1,1,1
Athlete_34,2011,Last34,Under 12 Girls,1,194.7,176,5.56,5.46,102.6,13,1.89,20.03,29.62,56.34,31.4,7,570,985,4,5,2,3,4,0,0,0,0,0,0,5,1,1,3,1,1,1,1,5,4,3,2,3,4,5,1,1,1,3,3,3,2,4,2,3,2,1,4,5,3,5,4,4,2,4,2,5,2,4,3,1,3,7,6,4,4,1,3,2,1,5,7,2,2,1,1,4,9,9,14,10,4,4,1,2,5,2,3,3,1,0,25,3,11,4,3,5,0,4,1,1,0,3,1,5,4,2,1,0,1,0,0,5,3,1,-1.6,-0.8,-1.59,-3.6,-2,-3.6,-0.11,-1.9,-0.108,-0.22,-4,-0.22,-5.7,-5.6,-5.71,-3.1,-24,-3.11,-0.252,-13.4,-0.252,-0.59,-3,-0.594,0.88,3,0.88,3.68,6.5,3.684,22.2,70.6,22.2,0.3,4.7,0.32,-82.3,-14.4,-82.28,-58.6,-6,-58.65,3,3,1,0
Athlete_35,2010,Last35,Under 14 Girls,0,169.9,151.2,5.89,5.56,95.8,25.2,2.03,18,29.05,53.16,39.2,0,536,517,1,2,0,4,1,0,0,0,0,0,1,2,1,4,3,5,2,3,4,3,3,4,1,2,2,2,3,5,5,3,1,1,4,2,5,4,2,5,5,4,1,3,3,4,2,4,5,4,1,1,5,2,5,7,1,7,6,3,6,6,7,2,2,1,2,2,4,5,9,9,14,12,5,2,1,2,5,5,5,2,0,10,131,3,15,3,4,4,1,3,5,1,1,2,2,2,5,4,0,1,1,0,0,3,4,0,-9.5,-5.6,-2.36,-1.5,-1,-0.37,0.03,0.6,0.008,0.06,1,0.014,2.9,3,0.72,-7.7,-30.6,-1.93,-0.001,0,0,-0.13,-0.7,-0.033,0.3,1,0.076,-4.86,-9.1,-1.215,-7.5,-19.1,-1.88,-0.8,-201.1,-0.21,127.1,23.7,31.77,149.5,28.9,37.36,4,1,4,1
Athlete_36,2010,Last36,Squirt Major,0,187.2,176.6,5.05,4.88,86.5,21.2,1.94,24.53,31.3,60.1,29.3,4,442,1276,4,4,0,2,1,0,1,1,0,0,0,1,4,3,3,2,2,1,5,4,1,3,2,2,4,2,3,1,3,2,4,1,5,1,2,5,2,3,2,4,2,3,2,1,3,4,4,3,5,6,5,5,4,5,4,4,1,4,6,1,6,4,2,4,1,1,2,2,4,8,14,10,3,3,0,1,5,1,2,3,0,0,26,1,13,5,3,4,0,4,5,5,1,1,2,2,4,2,1,1,1,1,1,1,4,1,6.9,3.7,1.72,-3.9,-2.2,-0.97,-0.02,-0.4,-0.005,0.14,2.9,0.035,-2.9,-3.4,-0.73,-0.3,-1.3,-0.07,0.041,2.1,0.01,0.42,1.7,0.105,1.32,4.2,0.329,-1.88,-3.1,-0.471,-12.6,-43.1,-3.16,2.6,64.1,0.66,-43.8,-9.9,-10.96,251,19.7,62.75,2,2,4,0
Athlete_37,2009,Last37,Squirt Minor,0,143.8,165.2,5.06,5.07,48.6,22.2,1.83,25.33,31.34,56.44,9.6,7,406,620,4,2,2,4,1,0,0,1,0,0,1,4,3,4,1,3,2,2,4,5,3,5,5,5,3,2,3,3,5,4,4,2,5,1,3,4,1,1,2,5,3,1,4,1,4,1,2,4,5,2,7,6,5,1,6,3,2,7,2,5,5,5,6,2,2,5,4,3,7,6,11,10,4,3,0,2,4,4,5,2,0,10,166,4,15,4,2,2,1,4,4,1,0,3,5,1,5,4,1,1,0,1,1,2,2,0,-2.3,-1.6,-0.77,3.7,2.2,1.23,0.19,3.7,0.062,-0.07,-1.3,-0.022,3.5,7.1,1.15,4.1,18.4,1.36,-0.111,-6.1,-0.037,0.67,2.7,0.224,2.13,6.8,0.709,0.77,1.4,0.255,-9.5,-98.5,-3.16,-3.3,-47.5,-1.11,-26.9,-6.6,-8.97,-56.4,-9.1,-18.82,4,1,3,0
Athlete_38,2008,Last38,Under 19 Girls,0,167.9,193,4.3,5.28,78.4,20.7,1.52,21.34,32.54,53.89,18.3,8,281,1417,4,2,1,1,5,0,0,0,0,0,1,3,5,3,1,3,2,4,5,1,2,1,2,4,2,5,1,5,3,1,5,1,1,4,3,2,2,4,3,1,2,2,5,1,1,2,1,5,7,6,7,6,7,2,5,1,3,7,4,6,4,7,5,4,5,1,2,5,6,7,11,14,5,1,0,2,2,1,1,3,0,9,195,4,12,2,1,2,1,4,5,3,0,4,4,5,2,3,1,0,1,0,1,2,4,0,5,3,2.49,-0.5,-0.3,-0.27,0.27,6.3,0.136,-0.06,-1.2,-0.032,9,11.5,4.52,-11.7,-56.8,-5.87,-0.018,-1.2,-0.009,0.55,2.6,0.274,-0.42,-1.3,-0.21,-1.53,-2.8,-0.763,-5.9,-32.3,-2.95,-2.9,-35.5,-1.44,96.1,34.2,48.06,220.8,15.6,110.41,-1,4,2,0
Athlete_39,2006,Last39,Under 15 Boys,1,217.6,157.4,5.15,4.48,84.6,19.2,1.95,25.33,29.85,43.86,13.4,0,381,996,3,4,0,5,4,0,0,0,0,0,1,4,1,3,1,3,1,4,4,5,2,1,2,4,5,1,1,3,3,2,2,5,1,3,5,1,5,4,4,2,5,2,2,3,5,3,2,6,7,6,6,7,1,1,1,1,4,6,4,7,6,1,3,5,3,4,5,2,10,12,9,14,1,4,1,2,1,1,4,3,1,1,120,4,13,5,4,4,1,5,4,5,1,5,2,5,5,2,1,1,1,1,1,5,3,0,-16,-7.4,-16,-3.5,-2.2,-3.51,-0.25,-4.9,-0.252,-0.11,-2.4,-0.107,12.3,14.6,12.34,5.1,26.6,5.11,-0.165,-8.4,-0.165,0.86,3.4,0.86,-1.93,-6.5,-1.931,-1.31,-3,-1.307,9.7,72.8,9.73,-6.4,-639.9,-6.4,-120.4,-31.6,-120.42,63.9,6.4,63.86,0,2,1,0
Athlete_40,2011,Last40,Squirt Major,0,119.4,143,5.03,5.04,76.3,16,1.95,22.84,34.87,52.63,1.6,3,678,1042,3,1,2,3,4,0,0,0,0,0,1,3,3,4,3,1,4,5,4,5,5,4,5,4,3,2,2,5,2,5,4,4,1,5,4,3,2,1,2,3,2,1,3,1,4,4,6,4,1,2,7,1,5,3,5,5,4,6,7,1,1,7,3,3,2,1,4,2,7,9,8,12,4,5,1,1,3,3,3,2,1,2,138,1,15,5,1,3,1,2,2,1,0,4,2,3,5,5,1,0,1,0,0,4,3,0,-14.2,-11.9,-14.22,-3.5,-2.4,-3.46,-0.37,-7.3,-0.368,0.03,0.5,0.027,-10.1,-13.3,-10.11,-0.1,-0.4,-0.06,-0.114,-5.8,-0.114,-1.63,-7.1,-1.632,-2.08,-6,-2.077,-3.47,-6.6,-3.47,6.7,433.3,6.74,-1.3,-40,-1.27,251,37,250.98,-335.3,-32.2,-335.32,4,1,1,0
Athlete_41,2007,Last41,Under 15 Boys,1,179.4,170.8,4.34,5.82,79.2,16,1.77,24.76,32.41,60.1,31.7,5,449,868,3,3,1,3,4,0,0,1,0,0,0,5,5,5,2,5,3,1,5,3,3,5,2,5,1,3,2,4,5,5,5,5,4,3,5,4,2,2,4,2,2,5,4,4,5,6,7,2,5,5,3,3,7,3,6,5,4,6,4,4,6,1,4,1,1,2,3,4,10,7,8,14,1,4,0,2,1,5,4,2,0,10,190,2,10,3,5,2,1,5,4,4,1,3,4,4,3,2,1,0,1,1,1,2,5,0,-3.7,-2.1,-3.73,3.3,1.9,3.32,0.48,11,0.476,-0.47,-8,-0.467,-3.4,-4.2,-3.36,-2.6,-16.2,-2.6,0.121,6.9,0.121,1.05,4.2,1.051,1.54,4.8,1.54,5.57,9.3,5.565,2.3,7.2,2.29,0.6,11.7,0.59,-71.5,-15.9,-71.49,32.1,3.7,32.14,0,4,1,0
Athlete_42,2005,Last42,Under 15 Boys,1,192.4,165.8,5.32,6.05,114,22,1.73,21.62,33.71,51.29,12.2,7,682,1053,2,5,2,2,1,0,0,0,0,0,0,2,1,2,4,1,2,1,5,5,2,1,3,5,3,1,1,5,1,1,1,2,5,4,1,2,1,5,4,4,2,4,5,3,5,1,4,4,5,1,3,5,7,5,7,4,2,6,6,5,7,4,4,3,1,2,2,1,9,12,11,15,1,3,0,0,4,3,2,3,0,7,63,1,16,3,3,1,1,2,2,5,0,3,4,3,2,1,0,0,0,1,1,3,3,0,-11,-5.7,-1.83,2.1,1.3,0.35,-0.21,-3.9,-0.035,0.01,0.1,0.001,-10.8,-9.5,-1.8,1.3,5.8,0.21,-0.17,-9.8,-0.028,-0.92,-4.3,-0.153,0.73,2.2,0.121,-0.6,-1.2,-0.1,-10.5,-86.7,-1.76,-0.7,-9.4,-0.11,-60.9,-8.9,-10.15,-218.1,-20.7,-36.36,0,1,6,1
Athlete_43,2010,Last43,Under 19 Girls,0,160.5,165,5.44,5.13,77.4,20.5,1.89,23.28,32.29,58.01,10.9,9,375,541,2,2,0,1,4,0,0,1,0,0,1,2,3,1,2,5,2,1,5,5,2,3,1,1,1,5,4,2,3,1,1,3,5,1,5,2,5,2,5,2,3,4,3,3,5,3,7,4,6,7,6,6,2,5,2,1,6,1,3,1,7,5,5,1,1,4,1,4,4,9,13,14,2,5,1,2,5,1,4,3,0,1,150,5,10,5,1,1,0,2,5,3,0,3,3,1,1,4,0,0,1,1,0,2,1,0,-2.4,-1.5,-0.6,2.4,1.5,0.61,-0.47,-8.6,-0.117,0.04,0.9,0.011,12.2,15.7,3.04,-0.9,-4.4,-0.23,-0.113,-6,-0.028,-0.01,0,-0.002,0.83,2.6,0.209,1.98,3.4,0.495,-6.9,-63.3,-1.72,-2.9,-32.1,-0.71,-142.2,-37.9,-35.54,152.4,28.2,38.1,1,1,4,0
Athlete_44,2005,Last44,Squirt Major,0,169.1,144.3,4.91,5.91,68.4,27.9,1.68,23.63,34.72,53.99,14,5,489,598,4,4,0,3,3,0,1,0,0,0,0,4,4,1,4,4,3,3,5,5,5,5,2,2,4,4,3,1,5,1,4,5,2,2,3,1,1,4,1,3,4,2,3,4,4,1,7,7,4,4,4,3,2,4,5,4,6,3,7,1,2,4,5,2,3,5,1,5,5,11,9,14,1,2,0,1,4,3,4,1,1,9,44,1,14,5,3,3,0,2,5,2,1,4,3,3,4,4,0,1,1,1,0,3,4,1,4.5,2.7,4.54,0,0,-0.05,-0.57,-11.7,-0.572,-0.4,-6.7,-0.398,-8.4,-12.3,-8.4,-0.2,-0.8,-0.23,-0.136,-8.1,-0.136,-0.5,-2.1,-0.501,-2.57,-7.4,-2.565,-2.36,-4.4,-2.365,-3.7,-26.5,-3.71,-0.6,-12.7,-0.6,-58.9,-12.1,-58.93,-84.1,-14.1,-84.07,4,2,1,1
Athlete_45,2010,Last45,Bantam Minor,1,182,175.1,5.05,4.97,82.9,16.1,1.91,18,27.49,46.71,43.2,2,434,517,2,3,0,4,1,0,0,1,0,0,1,2,5,1,5,5,1,5,4,4,3,1,4,2,4,3,3,1,3,3,3,1,4,3,1,2,2,3,1,4,4,3,5,5,2,2,3,3,5,7,2,4,2,7,3,1,1,5,5,3,1,6,7,4,2,4,2,3,9,8,12,12,5,4,0,0,2,2,3,3,1,0,199,2,17,3,2,5,0,4,4,5,1,2,4,2,5,2,0,1,1,0,0,3,3,0,10.1,5.5,2.52,2.7,1.6,0.68,-0.01,-0.3,-0.004,0.12,2.5,0.031,13.1,15.9,3.29,5.7,35.2,1.42,0.092,4.8,0.023,-1.24,-6.9,-0.31,-0.85,-3.1,-0.213,-1.44,-3.1,-0.359,2.4,5.6,0.6,1.8,93.2,0.44,-93.3,-21.5,-23.32,222.6,43.1,55.66,4,1,4,1
Athlete_46,2008,Last46,Under 19 Girls,0,133.2,190.1,4.81,4.85,76.2,17.4,1.64,24.57,38.59,47.76,25.5,9,463,936,2,4,1,2,3,0,0,0,0,0,1,3,3,3,2,4,5,4,2,2,5,4,4,2,3,1,2,2,5,2,3,2,3,1,5,3,2,3,1,2,5,1,1,2,3,3,1,3,3,7,3,4,4,5,4,1,3,7,2,7,6,5,2,3,5,4,2,2,5,8,12,9,5,1,0,1,1,5,1,1,1,0,21,2,15,5,3,1,1,3,4,2,1,5,2,3,5,4,1,1,1,0,0,3,5,1,13.6,10.2,2.73,3.9,2.1,0.78,-0.2,-4.1,-0.039,-0.28,-5.8,-0.057,-5,-6.5,-1,0.7,4.2,0.15,-0.075,-4.6,-0.015,0.78,3.2,0.156,-2.38,-6.2,-0.475,-0.29,-0.6,-0.057,-44.6,-175.2,-8.92,1,10.7,0.2,-44,-9.5,-8.8,200.1,21.4,40.01,-1,1,5,0
Athlete_47,2004,Last47,Under 19 Girls,1,160.4,147.1,5.51,4.28,76.3,14.8,1.67,23.55,33.66,49.1,45.1,7,612,622,1,3,0,4,5,0,0,0,0,0,1,5,2,4,4,4,1,1,2,5,1,5,5,2,4,3,2,3,4,2,3,4,1,4,3,3,3,3,3,3,5,1,2,1,3,5,6,4,3,6,1,6,7,7,5,7,7,4,5,5,7,1,2,3,3,1,4,4,9,12,13,13,5,5,1,2,3,2,2,2,1,4,65,5,10,5,3,2,1,5,3,4,1,3,3,4,4,2,1,0,1,0,1,1,2,1,6.8,4.2,6.79,2,1.4,2.04,-0.55,-10,-0.553,-0.78,-18.2,-0.78,10,13.1,10,1.5,10.1,1.5,-0.165,-9.9,-0.165,-1.1,-4.7,-1.105,-1.74,-5.2,-1.744,4.77,9.7,4.769,2.8,6.3,2.83,-5.8,-87.7,-5.85,-108.8,-17.8,-108.81,-79.3,-12.7,-79.27,-1,4,1,0
Athlete_48,2004,Last48,Under 18 Boys,0,127.8,184.1,4.59,5.56,79,26.7,1.8,18,34.07,52.79,28.8,12,208,988,3,5,2,1,2,0,0,0,0,0,0,3,1,4,2,2,3,2,3,5,1,1,1,1,3,1,1,3,1,5,2,3,2,4,1,1,5,4,3,5,1,5,3,4,5,7,4,3,1,2,4,5,3,2,7,1,2,6,5,1,1,6,6,5,1,1,3,4,10,8,13,12,5,1,1,0,5,2,4,3,1,8,7,3,12,2,1,1,1,5,2,3,0,5,3,5,1,3,0,1,0,0,0,4,5,0,-8.1,-6.4,-4.07,-4.5,-2.4,-2.24,-0.29,-6.3,-0.144,-0.58,-10.4,-0.289,-5.4,-6.8,-2.69,-1,-3.7,-0.49,0.058,3.2,0.029,-0.65,-3.6,-0.323,-0.86,-2.5,-0.431,3.96,7.5,1.982,6.4,22.1,3.18,-1.4,-12.5,-0.72,-238.2,-114.5,-119.12,-150,-15.2,-74.98,-1,2,2,1
Athlete_49,2007,Last49,Under 16 Girls,1,132.7,163.2,5.07,5.03,89.3,13.8,1.59,25.33,34.72,53.03,23.6,6,607,950,5,1,0,5,5,0,0,0,0,0,0,5,5,1,3,5,5,2,1,3,2,3,2,2,3,1,4,4,2,5,4,1,4,5,3,2,2,5,2,1,5,5,5,5,4,5,4,2,6,1,6,6,3,3,4,2,6,1,6,1,3,4,2,2,2,5,4,1,9,8,12,14,2,1,0,0,2,1,2,3,1,9,9,4,14,4,2,4,0,1,4,4,0,1,4,1,1,5,0,1,0,1,1,1,3,0,4.4,3.3,1.11,-5.5,-3.4,-1.38,-0.32,-6.3,-0.08,0.02,0.4,0.005,-2.3,-2.5,-0.56,-0.6,-4.6,-0.16,-0.384,-24.1,-0.096,1.35,5.3,0.337,-1.04,-3,-0.26,6.05,11.4,1.513,-11.3,-48,-2.83,-2.6,-44.5,-0.65,120.4,19.8,30.11,149.6,15.8,37.4,-1,1,4,1
