id,birth_year,ct,gender,category,weight,height,pro_agility_l,pro_agility_r,broad_jump,vertical_jump,dash_10yd,shuttle_100yd,shuttle_150yd,shuttle_300yd,flexed_arm_hang,pull_ups,ue_watt,le_watt,age,demo_edu,demo_income,demo_fin_support,demo_sports_access,demo_years_org_sport,demo_race_asian,demo_race_black,demo_race_hispanic,demo_race_native,demo_race_pacific,demo_race_white,mtq1,mtq2,mtq3,mtq4,mtq5,mtq6,mtq7,mtq8,mtq9,mtq10,grt1,grt2,grt3,grt4,grt5,grt6,grt7,grt8,res1,res2,res3,res4,res5,res6,res7,res8,res9,res10,se1,se2,se3,se4,se5,se6,sms1,sms2,sms3,sms4,sms5,sms6,sms7,sms8,sms9,sms10,sms11,sms12,sms13,sms14,sms15,sms16,sms17,sms18,twc1,twc2,twc3,twc4,twc5,hst_age_first_league,hst_age_regular_hky,hst_age_supervised,hst_age_main_sport,hst_practice_hrs_band,hst_game_hrs_band,hst_hky_8plus_months,hst_multi_sport_level,hst_effort,hst_focus,hst_enjoyment,hst_camps_freq,hst_relocated,cog_refocus_speed,cog_stay_locked_in,sleep_hrs_band,nut_balanced_meals,nut_hydration_freq,nut_post_snack_freq,nut_knowledge_conf,nut_limiting_factors,nut_energy_mornings,cog_game_recognition,cog_puck_decision_conf,cog_decision_effectiveness,cog_pregame_anxiety,coach_comfort_asking,coach_understands_you,weight_abs_impr,weight_rel_impr_pct,weight_impr_per_year,height_abs_impr,height_rel_impr_pct,height_impr_per_year,pro_agility_l_abs_impr,pro_agility_l_rel_impr_pct,pro_agility_l_impr_per_year,pro_agility_r_abs_impr,pro_agility_r_rel_impr_pct,pro_agility_r_impr_per_year,broad_jump_abs_impr,broad_jump_rel_impr_pct,broad_jump_impr_per_year,vertical_jump_abs_impr,vertical_jump_rel_impr_pct,vertical_jump_impr_per_year,dash_10yd_abs_impr,dash_10yd_rel_impr_pct,dash_10yd_impr_per_year,shuttle_100yd_abs_impr,shuttle_100yd_rel_impr_pct,shuttle_100yd_impr_per_year,shuttle_150yd_abs_impr,shuttle_150yd_rel_impr_pct,shuttle_150yd_impr_per_year,shuttle_300yd_abs_impr,shuttle_300yd_rel_impr_pct,shuttle_300yd_impr_per_year,flexed_arm_hang_abs_impr,flexed_arm_hang_rel_impr_pct,flexed_arm_hang_impr_per_year,pull_ups_abs_impr,pull_ups_rel_impr_pct,pull_ups_impr_per_year,ue_watt_abs_impr,ue_watt_rel_impr_pct,ue_watt_impr_per_year,le_watt_abs_impr,le_watt_rel_impr_pct,le_watt_impr_per_year,category_progression,num_tests,ever_promoted_between_tests,target_pro_success
Athlete 202,2005,Under 15 Boys,1,5,170,69.5,4.48,4.43,95,24,1.7,,29.3,,,,,,20,4,5,0,5,5,0,0,0,0,0,1,4,3,3,4,4,2,5,4,4,4,5,3,3,4,1,4,5,5,3,4,4,4,3,5,4,4,4,4,4,5,4,5,5,5,5,7,4,4,6,5,5,5,4,3,6,5,5,5,5,4,5,4,4,4,5,5,5,8,12,10,12,0,0,1,0,4,4,5,3,1,4,5,3,1,5,3,3,1,4,4,4,4,3,3,3,0,0.00%,0,1.25,1.83%,1.25,0.1,2.23%,0.1,0.06,1.37%,0.06,1,1.06%,1,0.5,2.08%,0.5,0.01,0.59%,0.01,0,0.00%,0,0.37,1.25%,0.37,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,1
Athlete 218,2006,Under 14 Girls,0,4,121,63,4.63,4.57,86.5,,,,,64.33,19,,,,19,5,5,1,5,5,0,0,0,0,0,1,5,4,5,5,5,4,5,5,4,5,1,5,2,5,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,2,6,6,2,7,4,2,5,1,6,7,1,7,5,5,5,7,5,5,5,5,5,8,7,7,12,5,5,1,0,1,4,5,3,0,4,5,2,0,5,5,3,1,4,5,4,5,3,5,3,13.1,10.83%,4.37,0.25,0.40%,0.08,0.18,4.01%,0.06,0.28,6.15%,0.09,6,7.06%,2,0.5,2.33%,0.17,0.1,5.92%,0.03,0,0.00%,0,0,0.00%,0,4.33,6.91%,1.44,25,131.58%,8.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,5,1,1
Athlete 218,2006,Under 14 Girls,0,4,,,4.67,4.83,85,,1.79,,,62.67,44,,,,19,5,5,1,5,5,0,0,0,0,0,1,5,4,5,5,5,4,5,5,4,5,1,5,2,5,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,2,6,6,2,7,4,2,5,1,6,7,1,7,5,5,5,7,5,5,5,5,5,8,7,7,12,5,5,1,0,1,4,5,3,0,4,5,2,0,5,5,3,1,4,5,4,5,3,5,3,13.1,10.83%,4.37,0.25,0.40%,0.08,0.18,4.01%,0.06,0.28,6.15%,0.09,6,7.06%,2,0.5,2.33%,0.17,0.1,5.92%,0.03,0,0.00%,0,0,0.00%,0,4.33,6.91%,1.44,25,131.58%,8.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,5,1,1
Athlete 218,2006,Under 16 Girls,0,6,130.9,63.25,4.58,4.56,91,22,1.69,,,67,37,,,,19,5,5,1,5,5,0,0,0,0,0,1,5,4,5,5,5,4,5,5,4,5,1,5,2,5,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,2,6,6,2,7,4,2,5,1,6,7,1,7,5,5,5,7,5,5,5,5,5,8,7,7,12,5,5,1,0,1,4,5,3,0,4,5,2,0,5,5,3,1,4,5,4,5,3,5,3,13.1,10.83%,4.37,0.25,0.40%,0.08,0.18,4.01%,0.06,0.28,6.15%,0.09,6,7.06%,2,0.5,2.33%,0.17,0.1,5.92%,0.03,0,0.00%,0,0,0.00%,0,4.33,6.91%,1.44,25,131.58%,8.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,5,1,1
Athlete 218,2006,Under 16 Girls,0,6,133.1,63.25,4.58,4.64,88,21.5,1.78,,,,38,,,,19,5,5,1,5,5,0,0,0,0,0,1,5,4,5,5,5,4,5,5,4,5,1,5,2,5,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,2,6,6,2,7,4,2,5,1,6,7,1,7,5,5,5,7,5,5,5,5,5,8,7,7,12,5,5,1,0,1,4,5,3,0,4,5,2,0,5,5,3,1,4,5,4,5,3,5,3,13.1,10.83%,4.37,0.25,0.40%,0.08,0.18,4.01%,0.06,0.28,6.15%,0.09,6,7.06%,2,0.5,2.33%,0.17,0.1,5.92%,0.03,0,0.00%,0,0,0.00%,0,4.33,6.91%,1.44,25,131.58%,8.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,5,1,1
Athlete 218,2006,Under 19 Girls,0,7,134.1,63.25,4.49,4.55,86,22,1.74,,,66.67,36,,,,19,5,5,1,5,5,0,0,0,0,0,1,5,4,5,5,5,4,5,5,4,5,1,5,2,5,3,2,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,6,2,6,6,2,7,4,2,5,1,6,7,1,7,5,5,5,7,5,5,5,5,5,8,7,7,12,5,5,1,0,1,4,5,3,0,4,5,2,0,5,5,3,1,4,5,4,5,3,5,3,13.1,10.83%,4.37,0.25,0.40%,0.08,0.18,4.01%,0.06,0.28,6.15%,0.09,6,7.06%,2,0.5,2.33%,0.17,0.1,5.92%,0.03,0,0.00%,0,0,0.00%,0,4.33,6.91%,1.44,25,131.58%,8.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,5,1,1
Athlete 244,2006,Bantam Minor,2,5,,60,4.59,4.63,85,21.5,1.83,,,,,,,,19,2,5,0,5,5,0,0,0,0,0,1,3,2,4,1,4,4,2,2,4,2,3,3,3,5,3,3,3,4,4,4,3,4,3,4,5,4,3,3,5,5,3,4,3,5,5,5,5,7,3,5,2,4,3,3,3,5,2,4,1,6,4,6,4,1,3,4,4,4,4,5,9,5,5,1,1,5,4,4,3,1,3,5,0,1,5,4,3,0,5,5,4,4,4,5,3,0,0.00%,0,5.5,9.17%,5.5,0.23,5.28%,0.23,0.1,2.21%,0.1,3,3.53%,3,2,9.30%,2,0.09,5.17%,0.09,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,1
Athlete 244,2006,Bantam Major,2,6,136.2,65.5,4.36,4.53,88,23.5,1.74,,,76,41,,,,19,2,5,0,5,5,0,0,0,0,0,1,3,2,4,1,4,4,2,2,4,2,3,3,3,5,3,3,3,4,4,4,3,4,3,4,5,4,3,3,5,5,3,4,3,5,5,5,5,7,3,5,2,4,3,3,3,5,2,4,1,6,4,6,4,1,3,4,4,4,4,5,9,5,5,1,1,5,4,4,3,1,3,5,0,1,5,4,3,0,5,5,4,4,4,5,3,0,0.00%,0,5.5,9.17%,5.5,0.23,5.28%,0.23,0.1,2.21%,0.1,3,3.53%,3,2,9.30%,2,0.09,5.17%,0.09,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,1
Athlete 260,2006,Under 15 Boys,1,5,160.6,68.5,4.33,4.2,99,25,1.66,21,,,7,,,,19,2,1,0,5,5,0,0,0,0,0,1,5,2,4,4,5,3,5,4,4,5,3,3,5,4,2,4,5,5,3,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,7,1,7,5,1,7,3,4,7,4,6,5,7,6,7,4,2,1,4,4,10,11,12,12,5,0,1,0,5,5,4,3,1,3,3,3,1,4,5,3,0,4,5,4,4,2,5,5,2.1,1.32%,2.1,1,1.46%,1,0.18,4.16%,0.18,0.11,2.62%,0.11,5,5.32%,5,0,0.00%,0,0.03,1.81%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,16.67%,1,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 260,2006,Under 16 Boys,1,6,158.5,69.5,4.51,4.31,94,25,1.69,,32,,6,,,,19,2,1,0,5,5,0,0,0,0,0,1,5,2,4,4,5,3,5,4,4,5,3,3,5,4,2,4,5,5,3,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,7,1,7,5,1,7,3,4,7,4,6,5,7,6,7,4,2,1,4,4,10,11,12,12,5,0,1,0,5,5,4,3,1,3,3,3,1,4,5,3,0,4,5,4,4,2,5,5,2.1,1.32%,2.1,1,1.46%,1,0.18,4.16%,0.18,0.11,2.62%,0.11,5,5.32%,5,0,0.00%,0,0.03,1.81%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,16.67%,1,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,2,1,0
Athlete 248,2006,Bantam Minor,2,5,,61.5,4.64,4.57,84,22.5,1.81,,,61.33,38,,,,19,4,5,0,5,5,0,0,0,0,0,1,5,5,5,5,5,4,5,5,5,5,2,5,1,5,1,2,5,5,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,1,7,5,2,7,2,2,7,1,7,7,1,7,2,6,7,7,5,5,5,5,5,4,4,6,9,0,0,1,0,5,5,5,3,1,4,5,0,1,5,5,5,0,4,5,4,4,2,4,4,51.5,41.53%,25.75,9.75,15.85%,4.88,0.22,4.98%,0.11,0.05,1.10%,0.02,17,20.24%,8.5,6.5,28.89%,3.25,0.09,5.08%,0.05,0,0.00%,0,0,0.00%,0,12.67,20.65%,6.33,23,153.33%,11.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 248,2006,Bantam Major,2,6,124,65.75,4.59,4.58,89,23.5,1.86,,,74,15,,,,19,4,5,0,5,5,0,0,0,0,0,1,5,5,5,5,5,4,5,5,5,5,2,5,1,5,1,2,5,5,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,1,7,5,2,7,2,2,7,1,7,7,1,7,2,6,7,7,5,5,5,5,5,4,4,6,9,0,0,1,0,5,5,5,3,1,4,5,0,1,5,5,5,0,4,5,4,4,2,4,4,51.5,41.53%,25.75,9.75,15.85%,4.88,0.22,4.98%,0.11,0.05,1.10%,0.02,17,20.24%,8.5,6.5,28.89%,3.25,0.09,5.08%,0.05,0,0.00%,0,0,0.00%,0,12.67,20.65%,6.33,23,153.33%,11.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 248,2006,Under 18 Boys,1,7,175.5,71.25,4.42,4.53,101,29,1.77,,,73.67,,,,,19,4,5,0,5,5,0,0,0,0,0,1,5,5,5,5,5,4,5,5,5,5,2,5,1,5,1,2,5,5,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,5,5,1,7,5,2,7,2,2,7,1,7,7,1,7,2,6,7,7,5,5,5,5,5,4,4,6,9,0,0,1,0,5,5,5,3,1,4,5,0,1,5,5,5,0,4,5,4,4,2,4,4,51.5,41.53%,25.75,9.75,15.85%,4.88,0.22,4.98%,0.11,0.05,1.10%,0.02,17,20.24%,8.5,6.5,28.89%,3.25,0.09,5.08%,0.05,0,0.00%,0,0,0.00%,0,12.67,20.65%,6.33,23,153.33%,11.5,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,3,1,0
Athlete 256,2006,Under 18 Boys,1,7,,,,,,,,22,,,18,,,,19,2,1,0,5,5,0,0,0,0,0,0,4,3,3,3,5,4,5,4,3,5,3,4,3,5,2,3,4,3,3,4,3,4,5,5,5,3,4,5,5,5,5,4,3,5,4,2,5,6,2,5,5,2,5,1,6,5,1,4,3,6,5,5,5,5,5,5,5,8,8,9,14,5,0,1,2,5,4,5,3,1,4,5,0,1,4,4,4,0,3,5,4,4,3,4,3,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,0
Athlete 262,2006,Under 14 Girls,0,4,,,,,,,,,28.53,,53,,,,19,4,4,0,4,5,0,0,0,0,0,1,4,4,5,5,5,5,4,4,5,5,1,2,2,5,2,1,4,5,5,5,5,5,4,5,5,4,4,5,4,5,4,4,4,5,7,2,7,5,1,6,4,3,7,2,7,6,1,5,3,7,6,6,4,4,4,5,5,7,7,7,10,5,0,1,1,4,4,5,3,1,4,5,2,1,5,4,4,1,3,4,4,5,2,4,3,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,1
Athlete 330,2007,Peewee Major,2,4,,,4.71,4.8,80,16.5,1.82,,32.33,,45,,,,18,2,5,1,4,5,0,0,0,0,0,1,4,4,3,3,4,4,3,3,3,3,2,3,2,5,3,2,4,5,4,4,4,4,3,5,4,3,4,4,4,4,4,3,4,5,5,5,6,6,6,6,6,5,5,6,6,5,3,5,4,6,5,5,4,4,4,5,4,5,3,3,7,0,5,1,1,4,4,4,3,1,3,0,0,1,4,4,3,1,4,4,0,3,3,4,3,23.5,20.47%,11.75,2.25,3.63%,1.13,0.36,8.28%,0.18,0.49,11.37%,0.25,11,13.75%,5.5,8.5,51.52%,4.25,0.09,5.20%,0.05,0,0.00%,0,3.66,11.56%,1.83,0,0.00%,0,38,542.86%,19,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,4,1,0
Athlete 330,2007,Bantam Minor,2,5,114.8,62,4.5,4.65,86,23.5,1.73,,,,19,,,,18,2,5,1,4,5,0,0,0,0,0,1,4,4,3,3,4,4,3,3,3,3,2,3,2,5,3,2,4,5,4,4,4,4,3,5,4,3,4,4,4,4,4,3,4,5,5,5,6,6,6,6,6,5,5,6,6,5,3,5,4,6,5,5,4,4,4,5,4,5,3,3,7,0,5,1,1,4,4,4,3,1,3,0,0,1,4,4,3,1,4,4,0,3,3,4,3,23.5,20.47%,11.75,2.25,3.63%,1.13,0.36,8.28%,0.18,0.49,11.37%,0.25,11,13.75%,5.5,8.5,51.52%,4.25,0.09,5.20%,0.05,0,0.00%,0,3.66,11.56%,1.83,0,0.00%,0,38,542.86%,19,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,4,1,0
Athlete 330,2007,Bantam Major,2,6,138.3,64,4.35,4.31,87,24.5,1.73,,31.67,,18,,,,18,2,5,1,4,5,0,0,0,0,0,1,4,4,3,3,4,4,3,3,3,3,2,3,2,5,3,2,4,5,4,4,4,4,3,5,4,3,4,4,4,4,4,3,4,5,5,5,6,6,6,6,6,5,5,6,6,5,3,5,4,6,5,5,4,4,4,5,4,5,3,3,7,0,5,1,1,4,4,4,3,1,3,0,0,1,4,4,3,1,4,4,0,3,3,4,3,23.5,20.47%,11.75,2.25,3.63%,1.13,0.36,8.28%,0.18,0.49,11.37%,0.25,11,13.75%,5.5,8.5,51.52%,4.25,0.09,5.20%,0.05,0,0.00%,0,3.66,11.56%,1.83,0,0.00%,0,38,542.86%,19,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,4,1,0
Athlete 330,2007,Under 15 Boys,1,5,137.5,64.25,4.37,4.46,91,25,1.73,,35.33,,7,,,,18,2,5,1,4,5,0,0,0,0,0,1,4,4,3,3,4,4,3,3,3,3,2,3,2,5,3,2,4,5,4,4,4,4,3,5,4,3,4,4,4,4,4,3,4,5,5,5,6,6,6,6,6,5,5,6,6,5,3,5,4,6,5,5,4,4,4,5,4,5,3,3,7,0,5,1,1,4,4,4,3,1,3,0,0,1,4,4,3,1,4,4,0,3,3,4,3,23.5,20.47%,11.75,2.25,3.63%,1.13,0.36,8.28%,0.18,0.49,11.37%,0.25,11,13.75%,5.5,8.5,51.52%,4.25,0.09,5.20%,0.05,0,0.00%,0,3.66,11.56%,1.83,0,0.00%,0,38,542.86%,19,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,4,1,0
Athlete 211,2006,Under 19 Girls,0,7,,60.75,5.47,5.6,77,14.5,2.03,,,59.7,,12,,,18,5,4,0,3,5,0,0,0,0,0,1,4,5,2,3,5,4,5,5,4,5,3,5,3,5,2,4,5,3,4,5,5,4,5,5,5,4,2,3,5,3,5,3,4,4,5,5,7,6,4,7,3,3,7,4,5,6,4,4,5,6,5,6,4,3,3,5,5,5,5,3,17,0,5,1,1,4,3,4,3,0,4,3,2,1,4,5,4,1,4,3,0,4,3,3,4,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,1
Athlete 338,2007,Under 15 Boys,1,5,153.7,70.25,4.71,4.82,99,23,1.73,,,58,,13,590,1269,18,2,4,0,5,5,0,0,0,0,0,0,5,4,5,5,5,5,4,4,5,5,1,5,1,5,1,2,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,1,7,7,4,7,1,1,7,1,7,7,1,7,4,7,7,7,1,4,5,4,4,7,7,8,13,5,0,1,0,5,5,5,3,1,4,5,0,1,5,4,4,1,4,5,5,4,2,4,3,20.3,13.21%,10.15,2,2.85%,1,0.44,10.30%,0.22,0.42,9.55%,0.21,6,6.06%,3,4,17.39%,2,0.06,3.59%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,30.00%,1.5,190,47.50%,95,108,9.30%,54,2,3,1,0
Athlete 338,2007,Under 16 Boys,1,6,159,71.25,4.42,4.51,103,25.5,1.68,,,,,13,400,"1,239.00",18,2,4,0,5,5,0,0,0,0,0,0,5,4,5,5,5,5,4,4,5,5,1,5,1,5,1,2,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,1,7,7,4,7,1,1,7,1,7,7,1,7,4,7,7,7,1,4,5,4,4,7,7,8,13,5,0,1,0,5,5,5,3,1,4,5,0,1,5,4,4,1,4,5,5,4,2,4,3,20.3,13.21%,10.15,2,2.85%,1,0.44,10.30%,0.22,0.42,9.55%,0.21,6,6.06%,3,4,17.39%,2,0.06,3.59%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,30.00%,1.5,190,47.50%,95,108,9.30%,54,2,3,1,0
Athlete 338,2007,Under 18 Boys,1,7,174,72.25,4.27,4.4,105,27,1.67,,,,,10,479,"1,161.00",18,2,4,0,5,5,0,0,0,0,0,0,5,4,5,5,5,5,4,4,5,5,1,5,1,5,1,2,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,1,7,7,4,7,1,1,7,1,7,7,1,7,4,7,7,7,1,4,5,4,4,7,7,8,13,5,0,1,0,5,5,5,3,1,4,5,0,1,5,4,4,1,4,5,5,4,2,4,3,20.3,13.21%,10.15,2,2.85%,1,0.44,10.30%,0.22,0.42,9.55%,0.21,6,6.06%,3,4,17.39%,2,0.06,3.59%,0.03,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,30.00%,1.5,190,47.50%,95,108,9.30%,54,2,3,1,0
Athlete 356,2007,Peewee Major,2,4,,,4.53,4.48,87,26,1.71,,30.33,,61,,,,18,2,5,0,5,5,0,0,0,0,0,1,5,4,4,4,5,5,5,4,4,5,3,4,2,5,2,2,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,5,3,1,7,4,2,6,2,2,6,1,5,5,1,6,2,5,6,7,5,5,4,5,4,5,5,5,5,0,0,1,0,4,4,5,3,1,4,0,3,1,5,5,4,0,4,4,4,4,2,4,4,24.2,15.24%,8.07,1.5,2.10%,0.5,0.51,12.69%,0.17,0.47,11.69%,0.16,12,13.79%,4,4.5,17.31%,1.5,0.13,7.98%,0.04,1.44,7.58%,0.48,0,0.00%,0,0,0.00%,0,52,577.78%,17.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,6,1,0
Athlete 356,2007,Bantam Minor,2,5,158.8,71.5,4.41,4.49,94,28,1.76,19,,,26,,,,18,2,5,0,5,5,0,0,0,0,0,1,5,4,4,4,5,5,5,4,4,5,3,4,2,5,2,2,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,5,3,1,7,4,2,6,2,2,6,1,5,5,1,6,2,5,6,7,5,5,4,5,4,5,5,5,5,0,0,1,0,4,4,5,3,1,4,0,3,1,5,5,4,0,4,4,4,4,2,4,4,24.2,15.24%,8.07,1.5,2.10%,0.5,0.51,12.69%,0.17,0.47,11.69%,0.16,12,13.79%,4,4.5,17.31%,1.5,0.13,7.98%,0.04,1.44,7.58%,0.48,0,0.00%,0,0,0.00%,0,52,577.78%,17.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,6,1,0
Athlete 356,2007,Bantam Major,2,6,174.1,72,4.14,4.1,99,30.5,1.63,20,,,47,,,,18,2,5,0,5,5,0,0,0,0,0,1,5,4,4,4,5,5,5,4,4,5,3,4,2,5,2,2,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,5,3,1,7,4,2,6,2,2,6,1,5,5,1,6,2,5,6,7,5,5,4,5,4,5,5,5,5,0,0,1,0,4,4,5,3,1,4,0,3,1,5,5,4,0,4,4,4,4,2,4,4,24.2,15.24%,8.07,1.5,2.10%,0.5,0.51,12.69%,0.17,0.47,11.69%,0.16,12,13.79%,4,4.5,17.31%,1.5,0.13,7.98%,0.04,1.44,7.58%,0.48,0,0.00%,0,0,0.00%,0,52,577.78%,17.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,6,1,0
Athlete 356,2007,Under 15 Boys,1,5,171.9,72.25,4.13,4.37,96,29,1.69,,,,,,,,18,2,5,0,5,5,0,0,0,0,0,1,5,4,4,4,5,5,5,4,4,5,3,4,2,5,2,2,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,5,3,1,7,4,2,6,2,2,6,1,5,5,1,6,2,5,6,7,5,5,4,5,4,5,5,5,5,0,0,1,0,4,4,5,3,1,4,0,3,1,5,5,4,0,4,4,4,4,2,4,4,24.2,15.24%,8.07,1.5,2.10%,0.5,0.51,12.69%,0.17,0.47,11.69%,0.16,12,13.79%,4,4.5,17.31%,1.5,0.13,7.98%,0.04,1.44,7.58%,0.48,0,0.00%,0,0,0.00%,0,52,577.78%,17.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,6,1,0
Athlete 356,2007,Under 16 Boys,1,6,181,72.75,4.02,4.02,99,28.5,1.66,20.33,,,9,,,,18,2,5,0,5,5,0,0,0,0,0,1,5,4,4,4,5,5,5,4,4,5,3,4,2,5,2,2,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,5,3,1,7,4,2,6,2,2,6,1,5,5,1,6,2,5,6,7,5,5,4,5,4,5,5,5,5,0,0,1,0,4,4,5,3,1,4,0,3,1,5,5,4,0,4,4,4,4,2,4,4,24.2,15.24%,8.07,1.5,2.10%,0.5,0.51,12.69%,0.17,0.47,11.69%,0.16,12,13.79%,4,4.5,17.31%,1.5,0.13,7.98%,0.04,1.44,7.58%,0.48,0,0.00%,0,0,0.00%,0,52,577.78%,17.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,6,1,0
Athlete 356,2007,Under 18 Boys,1,7,183,73,4.4,4.27,95,29.5,1.64,20.44,,,26,,,,18,2,5,0,5,5,0,0,0,0,0,1,5,4,4,4,5,5,5,4,4,5,3,4,2,5,2,2,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,5,3,5,3,1,7,4,2,6,2,2,6,1,5,5,1,6,2,5,6,7,5,5,4,5,4,5,5,5,5,0,0,1,0,4,4,5,3,1,4,0,3,1,5,5,4,0,4,4,4,4,2,4,4,24.2,15.24%,8.07,1.5,2.10%,0.5,0.51,12.69%,0.17,0.47,11.69%,0.16,12,13.79%,4,4.5,17.31%,1.5,0.13,7.98%,0.04,1.44,7.58%,0.48,0,0.00%,0,0,0.00%,0,52,577.78%,17.33,0,0.00%,0,0,0.00%,0,0,0.00%,0,3,6,1,0
Athlete 373,2007,Under 19 Girls,0,7,,66,5.39,5.47,66,18,2.02,,,72.33,21,,,,18,5,4,0,5,5,0,0,0,0,0,1,5,4,3,3,4,3,4,4,2,5,3,4,2,5,1,2,4,5,4,5,5,4,3,4,5,3,3,4,5,4,5,5,3,5,3,1,7,7,4,5,7,4,6,1,7,7,1,5,3,4,5,7,4,5,3,4,5,8,5,5,13,5,0,1,0,4,3,5,3,1,4,5,3,1,3,2,3,0,4,5,0,4,3,4,5,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,1
Athlete 439,2008,Bantam Major,2,6,135.6,67.25,4.73,4.68,99,26.5,1.71,,,62.6,,11,357,945,17,4,5,1,5,5,0,0,0,0,0,1,4,4,4,5,5,4,5,3,5,5,2,1,2,5,1,1,5,5,3,4,4,3,4,5,5,4,5,5,5,5,5,5,4,5,4,1,7,7,4,7,5,4,7,1,7,7,1,7,1,7,7,7,5,5,5,5,5,4,4,12,14,5,5,1,1,5,5,5,3,1,2,5,0,1,5,4,3,1,4,5,4,4,3,3,3,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,0,1
